index,node,prompt,class_name,is_leaf,classidx
494,n04273569,itap of a speedboat.,speedboat,1,814
495,n04604644,itap of a snake-rail fence or split-rail fence.,snake-rail fence or split-rail fence,1,912
496,n01704323,itap of a triceratops.,triceratops,1,51
497,n07613480,itap of a trifle pudding.,trifle pudding,1,927
498,n01514668,itap of a rooster bird.,rooster bird,1,7
499,n04612504,itap of a yawl boat.,yawl boat,1,914
500,n03884397,itap of a pan flute or panpipe.,pan flute or panpipe,1,699
501,n02708093,itap of a analog clock.,analog clock,1,409
502,n02236044,itap of a praying mantis.,praying mantis,1,315
503,n02927161,itap of a butcher shop.,butcher shop,1,467
504,n01776313,itap of a tick.,tick,1,78
505,n07749582,itap of a lemon.,lemon,1,951
506,n01582220,itap of a magpie.,magpie,1,18
507,n02776631,itap of a bakery.,bakery,1,415
508,n02442845,itap of a mink.,mink,1,357
509,n02264363,itap of a lacewing fly.,lacewing fly,1,318
510,n01560105,itap of a nightingale.,nightingale,0,99999
511,n02445715,itap of a skunk.,skunk,1,361
512,n03218198,itap of a dogsled or Dog sleigh.,dogsled or Dog sleigh,1,537
513,n01529672,itap of a finch.,finch,0,99999
514,n07753113,itap of a fig.,fig,1,952
515,n02062017,itap of a aquatic mammal.,aquatic mammal,0,99999
516,n03188531,itap of a diaper or nappy.,diaper or nappy,1,529
517,n02640242,itap of a sturgeon.,sturgeon,1,394
518,n02939185,itap of a cooking cauldron.,cooking cauldron,1,469
519,n03113152,itap of a cosmetic.,cosmetic,0,99999
520,n01443537,itap of a goldfish.,goldfish,1,1
521,n02256656,itap of a cicada.,cicada,1,316
522,n04192698,itap of a shield.,shield,1,787
523,n02992211,itap of a cello.,cello,1,486
524,n02259212,itap of a leafhopper.,leafhopper,1,317
525,n03535780,itap of a horizontal gymnastic bar.,horizontal gymnastic bar,1,602
526,n01580077,itap of a jay.,jay,1,17
527,n03595614,itap of a T-shirt.,T-shirt,1,610
528,n03662601,itap of a lifeboat.,lifeboat,1,625
529,n03016953,itap of a chiffonier or commode of drawers.,chiffonier or commode of drawers,1,493
530,n01828970,itap of a bee eater.,bee eater,1,92
531,n02219486,itap of a ant.,ant,1,310
532,n02782093,itap of a hot air balloon.,hot air balloon,1,417
533,n02669723,itap of a academic gown or robe.,academic gown or robe,1,400
534,n03001627,itap of a chair.,chair,0,99999
535,n02787622,itap of a banjo.,banjo,1,420
536,n01943899,itap of a conch.,conch,1,112
537,n02933112,itap of a storage cabinet.,storage cabinet,0,99999
538,n04459362,itap of a towel.,towel,0,99999
539,n12267677,itap of a acorn.,acorn,1,988
540,n01795088,itap of a grouse.,grouse,0,99999
541,n04151581,itap of a screen.,screen,0,99999
542,n04398044,itap of a teapot.,teapot,1,849
543,n03089624,itap of a confectionery or candy store.,confectionery or candy store,1,509
544,n04462240,itap of a toyshop.,toyshop,1,865
545,n07742313,itap of a Granny Smith apple.,Granny Smith apple,1,948
546,n04311174,itap of a steel drum.,steel drum,1,822
547,n04596742,itap of a wok.,wok,1,909
548,n01982650,itap of a lobster.,lobster,0,99999
549,n03720891,itap of a maraca hand percussion.,maraca hand percussion,1,641
550,n04350905,itap of a men's suit.,men's suit,1,834
551,n07718472,itap of a cucumber.,cucumber,1,943
552,n03976467,itap of a Polaroid camera.,Polaroid camera,1,732
553,n01829413,itap of a hornbill.,hornbill,1,93
554,n04200800,itap of a shoe shop.,shoe shop,1,788
555,n02419796,itap of a antelope.,antelope,0,99999
556,n01639765,itap of a frog or toad.,frog or toad,0,99999
557,n04536866,itap of a violin.,violin,1,889
558,n07714990,itap of a broccoli.,broccoli,1,937
559,n02510455,itap of a giant panda bear.,giant panda bear,1,388
560,n02000954,itap of a wading bird.,wading bird,0,99999
561,n03372029,itap of a flute.,flute,1,558
562,n02229544,itap of a cricket.,cricket,1,312
563,n01514859,itap of a hen bird.,hen bird,1,8
564,n01806567,itap of a quail.,quail,1,85
565,n02469914,itap of a primate.,primate,0,99999
566,n04090263,itap of a rifle.,rifle,1,764
567,n03047690,itap of a clog footwear.,clog footwear,1,502
568,n01955084,itap of a chiton.,chiton,1,116
569,n03888605,itap of a parallel gymnastic bars.,parallel gymnastic bars,1,702
570,n03891251,itap of a park bench.,park bench,1,703
571,n03467517,itap of a guitar.,guitar,0,99999
572,n01968897,itap of a chambered nautilus.,chambered nautilus,1,117
573,n02749479,itap of a assault rifle weapon.,assault rifle weapon,1,413
574,n01674464,itap of a lizard.,lizard,0,99999
575,n03838899,itap of a oboe woodwind.,oboe woodwind,1,683
576,n01726692,itap of a snake.,snake,0,99999
577,n02802426,itap of a basketball.,basketball,1,430
578,n12620546,itap of a rose hip fruit.,rose hip fruit,1,989
579,n03128519,itap of a cream or ointment.,cream or ointment,0,99999
580,n03815615,itap of a necktie.,necktie,0,99999
581,n02355003,itap of a swine.,swine,0,99999
582,n07718747,itap of a artichoke.,artichoke,1,944
583,n02114100,itap of a wolf.,wolf,0,99999
584,n01844917,itap of a aquatic bird.,aquatic bird,0,99999
585,n02274259,itap of a butterfly.,butterfly,0,99999
586,n01807496,itap of a partridge.,partridge,1,86
587,n02206856,itap of a bee.,bee,1,309
588,n02786058,itap of a Band Aid.,Band Aid,1,419
589,dummy113,itap of a farming machine.,farming machine,0,99999
590,n07754684,itap of a jackfruit.,jackfruit,1,955
591,n15075141,itap of a toilet paper.,toilet paper,1,999
592,n04147183,itap of a schooner ship.,schooner ship,1,780
593,n02503517,itap of a elephant.,elephant,0,99999
594,n01495701,itap of a ray.,ray,0,99999
595,n04346328,itap of a stupa monument.,stupa monument,1,832
596,n03495258,itap of a harp.,harp,1,594
597,n01770081,itap of a harvestman.,harvestman,1,70
598,n04409515,itap of a tennis ball.,tennis ball,1,852
599,n07747607,itap of a orange.,orange,1,950
600,n02834397,itap of a baby's bib.,baby's bib,1,443
601,n03891332,itap of a parking meter.,parking meter,1,704
602,n02408429,itap of a Asiatic water buffalo or water ox (Old World buffalo).,Asiatic water buffalo or water ox (Old World buffalo),1,346
603,n02447366,itap of a badger.,badger,1,362
604,n04326547,itap of a stone wall.,stone wall,1,825
605,n02391049,itap of a zebra.,zebra,1,340
606,n04525305,itap of a vending machine.,vending machine,1,886
607,n02871525,itap of a bookshop or bookstore.,bookshop or bookstore,1,454
608,n07730033,itap of a cardoon artichoke thisle.,cardoon artichoke thisle,1,946
609,n03063689,itap of a coffeepot or coffeemaker.,coffeepot or coffeemaker,1,505
610,n07753592,itap of a banana.,banana,1,954
611,n04141076,itap of a saxophone.,saxophone,1,776
612,n02534734,itap of a salmon fish.,salmon fish,0,99999
613,n01697457,itap of a African Nile crocodile.,African Nile crocodile,1,49
614,n03494278,itap of a harmonica or mouth organ.,harmonica or mouth organ,1,593
615,n02509815,itap of a lesser red panda.,lesser red panda,1,387
616,n01558993,itap of a American robin.,American robin,1,15
617,n02410509,itap of a bison.,bison,1,347
618,n04069434,itap of a reflex camera.,reflex camera,1,759
619,n02526121,itap of a eel.,eel,1,390
620,n04487394,itap of a trombone.,trombone,1,875
621,n01924916,itap of a flatworm or platyhelminth.,flatworm or platyhelminth,1,110
622,n02268853,itap of a damselfly.,damselfly,1,320
623,n07745940,itap of a strawberry.,strawberry,1,949
624,n03249569,itap of a drum.,drum,1,541
625,n07715561,itap of a squash vegetable.,squash vegetable,0,99999
626,n09193705,itap of a alp mountain.,alp mountain,1,970
627,n13133613,itap of a ear of corn.,ear of corn,1,998
628,n02437616,itap of a llama.,llama,1,355
629,n01843383,itap of a toucan.,toucan,1,96
630,n01772222,itap of a spider.,spider,0,99999
631,n02083346,itap of a canine.,canine,0,99999
632,n03788195,itap of a mosque a place of worship.,mosque a place of worship,1,668
633,n12768682,itap of a buckeye or horse chestnut.,buckeye or horse chestnut,1,990
634,n02190166,itap of a fly.,fly,1,308
635,n01518878,itap of a ostrich.,ostrich,1,9
636,n03424325,itap of a gasmask or respirator.,gasmask or respirator,1,570
637,n02655020,itap of a pufferfish or blowfish.,pufferfish or blowfish,1,397
638,n02804610,itap of a bassoon.,bassoon,1,432
639,n03447447,itap of a gondola boat.,gondola boat,1,576
640,n12998815,itap of a agaric mushroom.,agaric mushroom,1,992
641,n04418357,itap of a theater or front curtain.,theater or front curtain,1,854
642,n02120997,itap of a feline or cat.,feline or cat,0,99999
643,n04344873,itap of a studio couch.,studio couch,1,831
644,n04464852,itap of a tracked transport.,tracked transport,0,99999
645,n03095699,itap of a container ship.,container ship,1,510
646,n02324045,itap of a rabbit.,rabbit,0,99999
647,n02412080,itap of a ram or male sheep.,ram or male sheep,1,348
648,n03513137,itap of a helmet.,helmet,0,99999
649,n02643566,itap of a lionfish.,lionfish,1,396
650,n03947888,itap of a pirate ship.,pirate ship,1,724
651,n04328186,itap of a stopwatch.,stopwatch,1,826
652,n02691156,itap of a airplane or aeroplane.,airplane or aeroplane,0,99999
653,n02641379,itap of a garfish.,garfish,1,395
654,n02454379,itap of a armadillo.,armadillo,1,363
655,n04370456,itap of a sweatshirt.,sweatshirt,1,841
656,n02124623,itap of a wildcat.,wildcat,0,99999
657,n04254680,itap of a soccer ball.,soccer ball,1,805
658,n04468005,itap of a railroad train.,railroad train,0,99999
659,n02970849,itap of a cart.,cart,0,99999
660,n03223299,itap of a doormat  mat.,doormat  mat,1,539
661,n03814639,itap of a neck brace.,neck brace,1,678
662,n04199027,itap of a shoe.,shoe,0,99999
663,n02821943,itap of a bedroom furniture.,bedroom furniture,0,99999
664,n02164464,itap of a beetle.,beetle,0,99999
665,n03691459,itap of a loudspeaker.,loudspeaker,1,632
666,n02329401,itap of a rodent.,rodent,0,99999
667,n12057211,itap of a yellow lady's slipper flower.,yellow lady's slipper flower,1,986
668,n03207743,itap of a dishrag or dishcloth.,dishrag or dishcloth,1,533
669,n03485794,itap of a handkerchief or hanky.,handkerchief or hanky,1,591
670,n02954340,itap of a cap.,cap,0,99999
671,n04086273,itap of a revolver.,revolver,1,763
672,n11939491,itap of a daisy flower.,daisy flower,1,985
673,n02514041,itap of a barracouta (snoek).,barracouta (snoek),1,389
674,n02441942,itap of a weasel.,weasel,1,356
675,n02607072,itap of a anemone (clown).,anemone (clown),1,393
676,n03928116,itap of a piano or pianoforte.,piano or pianoforte,0,99999
677,n03124043,itap of a cowboy boot.,cowboy boot,1,514
678,n04379243,itap of a table.,table,0,99999
679,n03930313,itap of a picket fence.,picket fence,1,716
680,n03400231,itap of a frying pan or skillet.,frying pan or skillet,1,567
681,n07768694,itap of a pomegranate.,pomegranate,1,957
682,n02415577,itap of a bighorn Rocky Mountain sheep.,bighorn Rocky Mountain sheep,1,349
683,n02791270,itap of a barbershop.,barbershop,1,424
684,n03877472,itap of a pajamas or pyjamas.,pajamas or pyjamas,1,697
685,n02687172,itap of a aircraft carrier.,aircraft carrier,1,403
686,n02777292,itap of a balance beam.,balance beam,1,416
687,n04097866,itap of a robe.,robe,0,99999
688,n03057021,itap of a coat.,coat,0,99999
689,n02457408,itap of a three-toed tree sloth.,three-toed tree sloth,1,364
690,n01843065,itap of a jacamar.,jacamar,1,95
691,n04230808,itap of a skirt.,skirt,0,99999
692,n01986214,itap of a hermit crab or shell crab.,hermit crab or shell crab,1,125
693,n02992529,itap of a mobilephone or cellular telephone.,mobilephone or cellular telephone,1,487
694,n03000134,itap of a chain-link fence.,chain-link fence,1,489
695,n01806143,itap of a peafowl.,peafowl,1,84
696,n04229816,itap of a balaclava ski mask.,balaclava ski mask,1,796
697,n01482330,itap of a shark.,shark,0,99999
698,n02860847,itap of a bobsled or bobsleigh.,bobsled or bobsleigh,1,450
699,n03255030,itap of a dumbbell.,dumbbell,1,543
700,n02862048,itap of a body armor.,body armor,0,99999
701,n07716358,itap of a zucchini or courgette.,zucchini or courgette,1,939
702,n02417914,itap of a Alpine ibex.,Alpine ibex,1,350
703,n03724870,itap of a mask.,mask,1,643
704,n02951358,itap of a canoe boat.,canoe boat,1,472
705,n03028079,itap of a church a place of worship.,church a place of worship,1,497
706,n02268443,itap of a dragonfly or devil's darning needle insect.,dragonfly or devil's darning needle insect,1,319
707,n04584207,itap of a wig.,wig,1,903
708,n02672831,itap of a piano accordion.,piano accordion,1,401
709,n01601694,itap of a American Dipper.,American dipper,1,20
710,n03775071,itap of a mitten glove.,mitten glove,1,658
711,n02444819,itap of a otter.,otter,1,360
712,n01604330,itap of a bird of prey.,bird of prey,0,99999
713,n01823013,itap of a cuckoo.,cuckoo,0,99999
714,n03673027,itap of a ocean liner ship.,ocean liner ship,1,628
715,n01976957,itap of a crab.,crab,0,99999
716,n02137549,itap of a mongoose.,mongoose,1,298
717,n02606052,itap of a rock beauty.,rock beauty,1,392
718,n09428293,itap of a seashore a geological formation by water.,seashore a geological formation by water,1,978
719,n04447861,itap of a toilet seat.,toilet seat,1,861
720,n02727426,itap of a apiary or bee shed.,apiary or bee shed,1,410
721,n03394916,itap of a French horn.,French horn,1,566
722,n01950731,itap of a sea slug.,sea slug,1,115
723,n03134739,itap of a croquet ball.,croquet ball,1,522
724,n01629276,itap of a salamander.,salamander,0,99999
725,n04128499,itap of a sailboat or sailing boat.,sailboat or sailing boat,0,99999
726,n01871265,itap of a tusker or elephant.,tusker,1,101
727,n03791235,itap of a automotive vehicle.,automotive vehicle,0,99999
728,n02948072,itap of a candle.,candle,1,470
729,n01662784,itap of a turtle.,turtle,0,99999
730,n02398521,itap of a hippopotamus or hippo.,hippopotamus or hippo,1,344
731,n01945685,itap of a slug.,slug,1,114
732,n01833805,itap of a hummingbird.,hummingbird,1,94
733,n02018795,itap of a bustard bird.,bustard bird,1,138
734,n01667778,itap of a terrapin turtle.,terrapin turtle,1,36
735,n01632777,itap of a axolotl.,axolotl,1,29
736,n02834778,itap of a bicycle or bike.,bicycle or bike,0,99999
737,n02676566,itap of a acoustic guitar.,acoustic guitar,1,402
738,n03484083,itap of a handcart or pushcart.,handcart or pushcart,0,99999
739,n02118333,itap of a Fox.,Fox,0,99999
740,n01774384,itap of a southern black widow.,southern black widow,1,75
741,n07716906,itap of a spaghetti squash.,spaghetti squash,1,940
742,n02361337,itap of a marmot squirell.,marmot squirell,1,336
743,n02017213,itap of a common European gallinule bird.,common European gallinule bird,1,136
744,n02423022,itap of a gazelle.,gazelle,1,353
745,n01773157,itap of a yellow garden spider.,yellow garden spider,1,72
746,n03045698,itap of a cloak.,cloak,1,501
747,n02704792,itap of a amphibious vehicle.,amphibious vehicle,1,408
748,n01494475,itap of a Hammerhead shark.,hammerhead shark,1,4
749,n03617480,itap of a kimono robe.,kimono robe,1,614
750,n02134084,itap of a polar bear.,polar bear,1,296
751,n02325366,itap of a cottontail wood rabbit.,cottontail wood rabbit,1,330
752,n04592741,itap of a airplane wing.,airplane wing,1,908
753,n04099969,itap of a rocking chair.,rocking chair,1,765
754,n01537544,itap of a indigo bunting.,indigo bunting,1,14
755,n01775062,itap of a wolf spider.,wolf spider,1,77
756,n02037110,itap of a oystercatcher wading bird.,oystercatcher wading bird,1,143
757,n04325704,itap of a stole scarf.,stole scarf,1,824
758,n02021795,itap of a sea bird.,sea bird,0,99999
759,n02013706,itap of a limpkin.,limpkin,1,135
760,n01819313,itap of a sulphur-crested cockatoo.,sulphur-crested cockatoo,1,89
761,n01644900,itap of a tailed frog.,tailed frog,1,32
762,n03379051,itap of a football helmet.,football helmet,1,560
763,n02837789,itap of a bikini or two-piece.,bikini or two-piece,1,445
764,n02008041,itap of a heron.,heron,0,99999
765,n03710721,itap of a one-piece bathing suit or maillot.,one-piece bathing suit or maillot,1,639
766,n02895154,itap of a breastplate.,breastplate,1,461
767,n02114367,itap of a timber grey wolf.,timber grey wolf,1,269
768,n04371430,itap of a swimming trunks or bathing trunks.,swimming trunks or bathing trunks,1,842
769,n02363005,itap of a beaver.,beaver,1,337
770,n01729977,itap of a smooth green snake.,smooth green snake,1,55
771,n02690373,itap of a airliner.,airliner,1,404
772,n01797886,itap of a ruffed grouse or partridge.,ruffed grouse or partridge,1,82
773,n02701002,itap of a ambulance.,ambulance,1,407
774,n01622779,itap of a great grey owl.,great grey owl,1,24
775,n02130308,itap of a cheetah.,cheetah,1,293
776,n01773797,itap of a European garden spider.,European garden spider,1,74
777,n01753488,itap of a Saharan horned viper.,Saharan horned viper,1,66
778,n02917067,itap of a bullet train or high-speed train.,bullet train or high-speed train,1,466
779,n01669191,itap of a box turtle.,box turtle,1,37
780,n01629819,itap of a fire salamander.,fire salamander,1,25
781,n02766320,itap of a baby bed.,baby bed,0,99999
782,n02281406,itap of a sulphur butterfly.,sulphur butterfly,1,325
783,n03788365,itap of a mosquito net.,mosquito net,1,669
784,n03325584,itap of a feather boa.,feather boa,1,552
785,n02276258,itap of a red admiral butterfly.,red admiral butterfly,1,321
786,n02134418,itap of a sloth bear.,sloth bear,1,297
787,n01734418,itap of a kingsnake or chain snake.,kingsnake or chain snake,1,56
788,n04591157,itap of a Windsor tie.,Windsor tie,1,906
789,n07614500,itap of a ice cream.,ice cream,1,928
790,n03146219,itap of a cuirass breastplate.,cuirass breastplate,1,524
791,n02114548,itap of a Arctic white wolf.,Arctic white wolf,1,270
792,n01984695,itap of a spiny rock lobster or crawfish.,spiny rock lobster or crawfish,1,123
793,n04201297,itap of a shoji screen or room divider.,shoji screen or room divider,1,789
794,n01796340,itap of a ptarmigan.,ptarmigan,1,81
795,n01675722,itap of a banded gecko.,banded gecko,1,38
796,n01748264,itap of a Indian cobra or spectacled cobra or naja naja.,Indian cobra or spectacled cobra or naja naja,1,63
797,n02123597,itap of a Siamese cat.,Siamese cat,1,284
798,n02504013,itap of a Asian elephant.,Asian elephant,1,385
799,n01860187,itap of a black swan.,black swan,1,100
800,n03980874,itap of a poncho.,poncho,1,735
801,n02280649,itap of a small white cabbage butterfly.,small white cabbage butterfly,1,324
802,n02169497,itap of a leaf beetle.,leaf beetle,1,304
803,n02356798,itap of a eastern Fox squirrel.,eastern Fox squirrel,1,335
804,n02123394,itap of a Persian cat.,Persian cat,1,283
805,n03179701,itap of a desk.,desk,1,526
806,n03124170,itap of a cowboy hat.,cowboy hat,1,515
807,n04259630,itap of a sombrero hat.,sombrero hat,1,808
808,n02470325,itap of a ape.,ape,0,99999
809,n01608432,itap of a kite bird.,kite bird,1,21
810,n01728920,itap of a ring-necked snake or ringneck colubrid snake.,ring-necked snake or ringneck colubrid snake,1,53
811,n01820546,itap of a lorikeet.,lorikeet,1,90
812,n02168699,itap of a long-horned beetle.,long-horned beetle,1,303
813,n01735189,itap of a garter snake.,garter snake,1,57
814,n02536864,itap of a coho silver salmon.,coho silver salmon,1,391
815,n02279972,itap of a monarch milkweed butterfly.,monarch milkweed butterfly,1,323
816,n01737021,itap of a water snake or Nerodia snake.,water snake or Nerodia snake,1,58
817,n07717070,itap of a winter squash.,winter squash,0,99999
818,n04133789,itap of a sandal footwear.,sandal footwear,1,774
819,n02007558,itap of a flamingo.,flamingo,1,130
820,n03201208,itap of a dining table.,dining table,1,532
821,n02814533,itap of a beach wagon or station wagon.,beach wagon or station wagon,1,436
822,n04357314,itap of a sunscreen or sunblock.,sunscreen or sunblock,1,838
823,n03714235,itap of a makeup.,makeup,0,99999
824,n02346627,itap of a porcupine or hedgehog.,porcupine or hedgehog,1,334
825,n01744401,itap of a African rock python.,African rock python,1,62
826,n02165105,itap of a tiger beetle.,tiger beetle,1,300
827,n03684823,itap of a railway locomotive engine.,railway locomotive engine,0,99999
828,n03887697,itap of a paper towel.,paper towel,1,700
829,n03496892,itap of a combine harvester.,combine harvester,1,595
830,n02484322,itap of a monkey.,monkey,0,99999
831,n02022684,itap of a shorebird or shore bird.,shorebird or shore bird,0,99999
832,n04389033,itap of a army tank.,army tank,1,847
833,n01498041,itap of a stingray.,stingray,1,6
834,n02808304,itap of a bath towel.,bath towel,1,434
835,n02328150,itap of a Angora rabbit.,Angora rabbit,1,332
836,n01798484,itap of a prairie grouse chicken.,prairie grouse chicken,1,83
837,n03982430,itap of a pool table or billiard table (snooker).,pool table or billiard table (snooker),1,736
838,n02012849,itap of a crane bird.,crane bird,1,134
839,n01641577,itap of a American bullfrog.,American bullfrog,1,30
840,n02128385,itap of a leopard.,leopard,1,288
841,n02128757,itap of a snow leopard.,snow leopard,1,289
842,n02124075,itap of a Egyptian Mau.,Egyptian Mau,1,285
843,n01739381,itap of a vine snake or whip snake.,vine snake or whip snake,1,59
844,n03929855,itap of a pickelhaube or spiked helmet.,pickelhaube or spiked helmet,1,715
845,n01824575,itap of a coucal.,coucal,1,91
846,n01774750,itap of a tarantula spider.,tarantula,1,76
847,n04252077,itap of a snowmobile.,snowmobile,1,802
848,n03272010,itap of a electric guitar.,electric guitar,1,546
849,n01742172,itap of a boa constrictor.,boa constrictor,1,61
850,n02916936,itap of a bulletproof vest.,bulletproof vest,1,465
851,n04509417,itap of a unicycle or monocycle.,unicycle or monocycle,1,880
852,n01630670,itap of a smooth newt.,smooth newt,1,26
853,n01632458,itap of a spotted salamander.,spotted salamander,1,28
854,n02981792,itap of a catamaran boat.,catamaran boat,1,484
855,n01484850,itap of a great white shark.,great white shark,1,2
856,n03452741,itap of a grand piano.,grand piano,1,579
857,n01685808,itap of a desert grassland whiptail lizard.,desert grassland whiptail lizard,1,41
858,n04490091,itap of a truck or motortruck.,truck or motortruck,0,99999
859,n04515003,itap of a upright piano.,upright piano,1,881
860,n01644373,itap of a tree frog.,tree frog,1,31
861,n02422699,itap of a impala (antelope).,impala (antelope),1,352
862,n03000247,itap of a chain mail or armor.,chain mail or armor,1,490
863,n03388549,itap of a four-poster bed.,four-poster bed,1,564
864,n02396427,itap of a wild boar.,wild boar,1,342
865,n02167151,itap of a ground beetle.,ground beetle,1,302
866,n03337140,itap of a file cabinet.,file cabinet,1,553
867,n02077923,itap of a sea lion.,sea lion,1,150
868,n07615774,itap of a ice lolly or popsicle.,ice lolly or popsicle,1,929
869,n02395406,itap of a pig (hog).,pig (hog),1,341
870,n03127747,itap of a crash helmet.,crash helmet,1,518
871,n02115335,itap of a Wild Dog.,Wild Dog,0,99999
872,n02128925,itap of a jaguar.,jaguar,1,290
873,n01692333,itap of a Gila monster.,Gila monster,1,45
874,n01751748,itap of a sea snake.,sea snake,1,65
875,n03180011,itap of a desktop computer.,desktop computer,1,527
876,n02129604,itap of a tiger.,tiger,1,292
877,n03642806,itap of a laptop computer.,laptop computer,1,620
878,n03478589,itap of a half track vehicle.,half track vehicle,1,586
879,n04209133,itap of a shower cap.,shower cap,1,793
880,n01978455,itap of a rock crab.,rock crab,1,119
881,n02084071,itap of a Dog.,Dog,0,99999
882,n02123045,itap of a tabby cat.,tabby cat,1,281
883,n02869837,itap of a poke bonnet hat.,poke bonnet hat,1,452
884,n02865351,itap of a bolo tie.,bolo tie,1,451
885,n02114712,itap of a red maned wolf.,red maned wolf,1,271
886,n02018207,itap of a American coot.,American coot,1,137
887,n04483307,itap of a trimaran boat.,trimaran boat,1,871
888,n02123159,itap of a tiger cat or Oncilla.,tiger cat or Oncilla,1,282
889,n02129165,itap of a lion.,lion,1,291
890,n01687665,itap of a agamid lizard.,agamid lizard,0,99999
891,n01693334,itap of a European green lizard.,European green lizard,1,46
892,n04120489,itap of a running shoe.,running shoe,1,770
893,n02177972,itap of a weevil beetle.,weevil beetle,1,307
894,n03376595,itap of a folding chair.,folding chair,1,559
895,n01532829,itap of a house finch.,house finch,1,12
896,n03476991,itap of a hair spray.,hair spray,1,585
897,n01694178,itap of a chameleon.,chameleon,1,47
898,n03630383,itap of a lab or laboratory coat.,lab or laboratory coat,1,617
899,n01695060,itap of a Komodo Dragon.,Komodo dragon,1,48
900,n01845132,itap of a water bird.,water bird,0,99999
901,n01883070,itap of a wombat.,wombat,1,106
902,n01491361,itap of a tiger shark.,tiger shark,1,3
903,n02958343,itap of a car or automobile.,car or automobile,0,99999
904,n01773549,itap of a barn spider.,barn spider,1,73
905,n01818515,itap of a macaw.,macaw,1,88
906,n02127052,itap of a lynx.,lynx,1,287
907,n01980166,itap of a fiddler crab or calling crab.,fiddler crab or calling crab,1,120
908,n03404251,itap of a fur coat.,fur coat,1,568
909,n01729322,itap of a eastern hog-nosed snake.,eastern hog-nosed snake,1,54
910,n03790512,itap of a motor cycle or motor bike.,motor cycle or motor bike,0,99999
911,n04479046,itap of a trench coat.,trench coat,1,869
912,n01740131,itap of a night snake or Hypsiglena or rear-fanged snake.,night snake or Hypsiglena or rear-fanged snake,1,60
913,n03347037,itap of a fire screen.,fire screen,1,556
914,n02397096,itap of a warthog.,warthog,1,343
915,n02171869,itap of a scarabaeid beetle.,scarabaeid beetle,0,99999
916,n01689811,itap of a alligator lizard.,alligator lizard,1,44
917,n03866082,itap of a overskirt.,overskirt,1,689
918,n03690938,itap of a lotion.,lotion,1,631
919,n01496331,itap of a electric ray.,electric ray,1,5
920,n02006656,itap of a spoonbill.,spoonbill,1,129
921,n01676755,itap of a iguanid lizard.,iguanid lizard,0,99999
922,n02817516,itap of a military hat (bearskin or shako).,military hat (bearskin or shako),1,439
923,n01728572,itap of a Carphophis or worm colubrid snake.,Carphophis or worm colubrid snake,1,52
924,n02277742,itap of a ringlet butterfly.,ringlet butterfly,1,322
925,n02791124,itap of a barber chair.,barber chair,1,423
926,n02125311,itap of a cougar or puma cat.,cougar or puma cat,1,286
927,n03770439,itap of a miniskirt.,miniskirt,1,655
928,n03485407,itap of a hand-held computer.,hand-held computer,1,590
929,n03680355,itap of a Loafer shoe or slip-on shoe.,Loafer shoe or slip-on shoe,1,630
930,n02002075,itap of a stork.,stork,0,99999
931,n03599486,itap of a jinrikisha or rickshaw.,jinrikisha or rickshaw,1,612
932,n02165456,itap of a ladybug or ladybird beetle.,ladybug or ladybird beetle,1,301
933,n02422106,itap of a hartebeest.,hartebeest,1,351
934,n03538406,itap of a horse cart.,horse cart,1,603
935,n03868242,itap of a oxcart or bullock cart.,oxcart or bullock cart,1,690
936,n01877812,itap of a wallaby brush kangaroo.,wallaby brush kangaroo,1,104
937,n01614925,itap of a American bald eagle.,American bald eagle,1,22
938,n02496913,itap of a lemur.,lemur,0,99999
939,n02074367,itap of a dugong or sea cow.,dugong or sea cow,1,149
940,n01667114,itap of a mud turtle.,mud turtle,1,35
941,n01981276,itap of a Alaskan red king crab.,Alaskan red king crab,1,121
942,n02504458,itap of a African bush elephant.,African bush elephant,1,386
943,n02132136,itap of a brown bear.,brown bear,1,294
944,n03534580,itap of a hoopskirt.,hoopskirt,1,601
945,n02364673,itap of a guinea pig.,guinea pig,1,338
946,n03742115,itap of a medicine cabinet.,medicine cabinet,1,648
947,n01560419,itap of a bulbul.,bulbul,1,16
948,n03018349,itap of a china cabinet.,china cabinet,1,495
949,n02883205,itap of a bow tie.,bow tie,1,457
950,n01881171,itap of a phalanger or opossum or possum.,phalanger or opossum or possum,0,99999
951,n02133161,itap of a American black bear.,American black bear,1,295
952,n02062744,itap of a whale.,whale,0,99999
953,n01978287,itap of a Dungeness crab.,Dungeness crab,1,118
954,n02959942,itap of a railroad car.,railroad car,0,99999
955,n02342885,itap of a hamster.,hamster,1,333
956,n04429376,itap of a throne.,throne,1,857
957,n01663401,itap of a sea turtle or marine turtle.,sea turtle or marine turtle,0,99999
958,n02114855,itap of a coyote prairie wolf.,coyote prairie wolf,1,272
959,n01749939,itap of a green mamba.,green mamba,1,64
960,n02117135,itap of a hyena or hyaena.,hyena or hyaena,1,276
961,n02807133,itap of a swimming cap.,swimming cap,1,433
962,n04589890,itap of a window screen.,window screen,1,904
963,n04335435,itap of a tramcar or trolley car.,tramcar or trolley car,1,829
964,n01983481,itap of a American lobster.,American lobster,1,122
965,n01631663,itap of a newt.,newt,1,27
966,n01752165,itap of a viper snake.,viper snake,0,99999
967,n03916031,itap of a perfume.,perfume,1,711
968,n03787032,itap of a graduation cap or mortarboard.,graduation cap or mortarboard,1,667
