index,node,prompt,class_name,is_leaf,classidx
1163,n02804414,a photo of a bassinet.,bassinet,1,431
878,n02804610,a photo of a bassoon.,bassoon,1,432
1155,n02807133,a photo of a swimming cap.,swimming cap,1,433
1017,n02808304,a photo of a bath towel.,bath towel,1,434
203,n02808440,a photo of a bathtub.,bathtub,1,435
800,n02814533,a photo of a beach wagon or station wagon.,beach wagon or station wagon,1,436
51,n02814860,a photo of a beacon or lighthouse.,beacon or lighthouse,1,437
281,n02815834,a photo of a beaker.,beaker,1,438
1144,n02817516,a photo of a military hat (bearskin or shako).,military hat (bearskin or shako),1,439
409,n02823428,a photo of a beer bottle.,beer bottle,1,440
346,n02823750,a photo of a beer glass.,beer glass,1,441
77,n02825657,a photo of a bell cote.,bell cote,1,442
774,n02834397,a photo of a baby's bib.,baby's bib,1,443
1085,n02835271,a photo of a bicycle-built-for-two or tandem bicycle.,bicycle-built-for-two or tandem bicycle,1,444
1161,n02837789,a photo of a bikini or two-piece.,bikini or two-piece,1,445
123,n02840245,a photo of a ring binder.,ring binder,1,446
276,n02841315,a photo of a binoculars or field glasses.,binoculars or field glasses,1,447
248,n02843684,a photo of a birdhouse.,birdhouse,1,448
524,n02859443,a photo of a boathouse.,boathouse,1,449
466,n02860847,a photo of a bobsled or bobsleigh.,bobsled or bobsleigh,1,450
1106,n02865351,a photo of a bolo tie.,bolo tie,1,451
1149,n02869837,a photo of a poke bonnet.,poke bonnet,1,452
353,n02870880,a photo of a bookcase.,bookcase,1,453
202,n02871525,a photo of a bookstore.,bookstore,1,454
508,n02877765,a photo of a metal bottle cap.,metal bottle cap,1,455
542,n02879718,a photo of a hunting bow.,hunting bow,1,456
1152,n02883205,a photo of a bow tie.,bow tie,1,457
391,n02892201,a photo of a brass memorial plaque structure.,brass memorial plaque structure,1,458
461,n02892767,a photo of a bra.,bra,1,459
705,n02894605,a photo of a breakwater or jetty barrier.,breakwater or jetty barrier,1,460
1137,n02895154,a photo of a breastplate.,breastplate,1,461
424,n02906734,a photo of a broom.,broom,1,462
96,n02909870,a photo of a bucket.,bucket,1,463
69,n02910353,a photo of a buckle.,buckle,1,464
1102,n02916936,a photo of a bulletproof vest.,bulletproof vest,1,465
1053,n02917067,a photo of a bullet train or high-speed train.,bullet train or high-speed train,1,466
232,n02927161,a photo of a butcher shop.,butcher shop,1,467
1159,n02930766,a photo of a cab or taxi car.,cab or taxi car,1,468
1032,n02939185,a photo of a cooking cauldron.,cooking cauldron,1,469
1002,n02948072,a photo of a candle.,candle,1,470
702,n02950826,a photo of a cannon.,cannon,1,471
669,n02951358,a photo of a canoe boat.,canoe boat,1,472
236,n02951585,a photo of a can opener.,can opener,1,473
1023,n02963159,a photo of a cardigan.,cardigan,1,474
207,n02965783,a photo of a car mirror.,car mirror,1,475
223,n02966193,a photo of a carousel.,carousel,1,476
420,n02966687,a photo of a carpenter's tool kit.,carpenter's tool kit,1,477
406,n02971356,a photo of a cardboard box or carton.,cardboard box or carton,1,478
678,n02974003,a photo of a car wheel.,car wheel,1,479
848,n02977058,a photo of a ATM machine.,ATM machine,1,480
180,n02978881,a photo of a cassette.,cassette,1,481
540,n02979186,a photo of a cassette player.,cassette player,1,482
250,n02980441,a photo of a castle.,castle,1,483
973,n02981792,a photo of a catamaran boat.,catamaran boat,1,484
302,n02988304,a photo of a CD player.,CD player,1,485
902,n02992211,a photo of a cello.,cello,1,486
841,n02992529,a photo of a mobilephone or cellular telephone.,mobilephone or cellular telephone,1,487
36,n02999410,a photo of a chain.,chain,1,488
1028,n03000134,a photo of a chain-link fence.,chain-link fence,1,489
1148,n03000247,a photo of a chain mail or armor.,chain mail or armor,1,490
509,n03000684,a photo of a chain saw.,chain saw,1,491
733,n03014705,a photo of a storage chest.,storage chest,1,492
909,n03016953,a photo of a chiffonier or commode of drawers.,chiffonier or commode of drawers,1,493
511,n03017168,a photo of a wind chime or bell chime.,wind chime or bell chime,1,494
977,n03018349,a photo of a china cabinet.,china cabinet,1,495
374,n03026506,a photo of a Christmas stocking.,Christmas stocking,1,496
630,n03028079,a photo of a church.,church,1,497
209,n03032252,a photo of a cinema or movie theater.,cinema or movie theater,1,498
675,n03041632,a photo of a meat cleaver  knife.,meat cleaver  knife,1,499
230,n03042490,a photo of a cliff dwelling.,cliff dwelling,1,500
1146,n03045698,a photo of a cloak.,cloak,1,501
361,n03047690,a photo of a clogs.,clogs,1,502
564,n03062245,a photo of a cocktail shaker.,cocktail shaker,1,503
289,n03063599,a photo of a coffee mug.,coffee mug,1,504
993,n03063689,a photo of a coffeepot or coffeemaker.,coffeepot or coffeemaker,1,505
226,n03065424,a photo of a spiral or coil.,spiral or coil,1,506
435,n03075370,a photo of a combination lock.,combination lock,1,507
1019,n03085013,a photo of a computer keyboard.,computer keyboard,1,508
212,n03089624,a photo of a candy store.,candy store,1,509
623,n03095699,a photo of a container ship.,container ship,1,510
1099,n03100240,a photo of a convertible car.,convertible car,1,511
219,n03109150,a photo of a corkscrew.,corkscrew,1,512
944,n03110669,a photo of a cornet.,cornet,1,513
602,n03124043,a photo of a cowboy boot.,cowboy boot,1,514
1120,n03124170,a photo of a cowboy hat.,cowboy hat,1,515
1165,n03125729,a photo of a cradle.,cradle,1,516
55,n03126707,a photo of a construction crane.,construction crane,1,517
369,n03127747,a photo of a crash helmet.,crash helmet,1,518
378,n03127925,a photo of a crate.,crate,1,519
1164,n03131574,a photo of a crib or infant bed.,crib or infant bed,1,520
326,n03133878,a photo of a Crock Pot.,Crock Pot,1,521
1029,n03134739,a photo of a croquet ball.,croquet ball,1,522
337,n03141823,a photo of a crutch.,crutch,1,523
1086,n03146219,a photo of a cuirass breastplate.,cuirass breastplate,1,524
575,n03160309,a photo of a water dam.,water dam,1,525
649,n03179701,a photo of a desk.,desk,1,526
868,n03180011,a photo of a desktop computer.,desktop computer,1,527
756,n03187595,a photo of a rotary dial telephone.,rotary dial telephone,1,528
262,n03188531,a photo of a diaper or nappy.,diaper or nappy,1,529
764,n03196217,a photo of a digital clock.,digital clock,1,530
597,n03197337,a photo of a digital watch.,digital watch,1,531
998,n03201208,a photo of a dining table.,dining table,1,532
687,n03207743,a photo of a dishcloth.,dishcloth,1,533
430,n03207941,a photo of a dishwasher.,dishwasher,1,534
95,n03208938,a photo of a disc brake.,disc brake,1,535
184,n03216828,a photo of a dock.,dock,1,536
465,n03218198,a photo of a dogsled or Dog sleigh.,dogsled or Dog sleigh,1,537
385,n03220513,a photo of a dome.,dome,1,538
931,n03223299,a photo of a doormat  mat.,doormat  mat,1,539
106,n03240683,a photo of a drilling offshore rig.,drilling offshore rig,1,540
520,n03249569,a photo of a drum.,drum,1,541
33,n03250847,a photo of a drumstick.,drumstick,1,542
288,n03255030,a photo of a dumbbell.,dumbbell,1,543
1074,n03259280,a photo of a Dutch oven.,Dutch oven,1,544
588,n03271574,a photo of a electric fan.,electric fan,1,545
831,n03272010,a photo of a electric guitar.,electric guitar,1,546
1150,n03272562,a photo of a electric locomotive.,electric locomotive,1,547
582,n03290653,a photo of a entertainment center.,entertainment center,1,548
138,n03291819,a photo of a envelope.,envelope,1,549
498,n03297495,a photo of a coffee machine.,coffee machine,1,550
556,n03314780,a photo of a face powder.,face powder,1,551
196,n03325584,a photo of a feather boa.,feather boa,1,552
866,n03337140,a photo of a file cabinet.,file cabinet,1,553
699,n03344393,a photo of a fireboat.,fireboat,1,554
1105,n03345487,a photo of a fire engine.,fire engine,1,555
1145,n03347037,a photo of a fire screen.,fire screen,1,556
10,n03355925,a photo of a flagpole.,flagpole,1,557
822,n03372029,a photo of a flute.,flute,1,558
49,n03376595,a photo of a folding chair.,folding chair,1,559
349,n03379051,a photo of a football helmet.,football helmet,1,560
1126,n03384352,a photo of a forklift.,forklift,1,561
57,n03388043,a photo of a water fountain.,water fountain,1,562
355,n03388183,a photo of a fountain pen.,fountain pen,1,563
1104,n03388549,a photo of a four-poster bed.,four-poster bed,1,564
1089,n03393912,a photo of a freight car  railroad.,freight car  railroad,1,565
943,n03394916,a photo of a French horn.,French horn,1,566
753,n03400231,a photo of a frying pan or skillet.,frying pan or skillet,1,567
1124,n03404251,a photo of a fur coat.,fur coat,1,568
1136,n03417042,a photo of a garbage truck.,garbage truck,1,569
201,n03424325,a photo of a gasmask or respirator.,gasmask or respirator,1,570
278,n03425413,a photo of a gas pump.,gas pump,1,571
333,n03443371,a photo of a goblet.,goblet,1,572
1138,n03444034,a photo of a go-kart.,go-kart,1,573
1059,n03445777,a photo of a golf ball.,golf ball,1,574
1154,n03445924,a photo of a golfcart or golf cart.,golfcart or golf cart,1,575
408,n03447447,a photo of a gondola boat.,gondola boat,1,576
599,n03447721,a photo of a gong or tam-tam.,gong or tam-tam,1,577
510,n03450230,a photo of a gown.,gown,1,578
1107,n03452741,a photo of a grand piano.,grand piano,1,579
270,n03457902,a photo of a greenhouse.,greenhouse,1,580
292,n03459775,a photo of a radiator grille.,radiator grille,1,581
158,n03461385,a photo of a grocery store.,grocery store,1,582
216,n03467068,a photo of a guillotine.,guillotine,1,583
119,n03476684,a photo of a hair clip.,hair clip,1,584
125,n03476991,a photo of a hair spray.,hair spray,1,585
400,n03478589,a photo of a half track vehicle.,half track vehicle,1,586
380,n03481172,a photo of a hammer.,hammer,1,587
255,n03482405,a photo of a hamper basket.,hamper basket,1,588
311,n03483316,a photo of a hair dryer.,hair dryer,1,589
891,n03485407,a photo of a hand-held computer.,hand-held computer,1,590
506,n03485794,a photo of a handkerchief.,handkerchief,1,591
221,n03492542,a photo of a hard disk drive.,hard disk drive,1,592
814,n03494278,a photo of a harmonica or mouth organ.,harmonica or mouth organ,1,593
967,n03495258,a photo of a harp.,harp,1,594
1083,n03496892,a photo of a combine harvester.,combine harvester,1,595
131,n03498962,a photo of a hatchet.,hatchet,1,596
93,n03527444,a photo of a holster.,holster,1,597
447,n03529860,a photo of a home theater.,home theater,1,598
217,n03530642,a photo of a honeycomb.,honeycomb,1,599
11,n03532672,a photo of a hook.,hook,1,600
1097,n03534580,a photo of a hoopskirt.,hoopskirt,1,601
458,n03535780,a photo of a horizontal gymnastic bar.,horizontal gymnastic bar,1,602
737,n03538406,a photo of a horse cart.,horse cart,1,603
613,n03544143,a photo of a hourglass or sandglass.,hourglass or sandglass,1,604
560,n03584254,a photo of a iPod.,iPod,1,605
327,n03584829,a photo of a clothes iron.,clothes iron,1,606
249,n03590841,a photo of a carved pumpkin.,carved pumpkin,1,607
882,n03594734,a photo of a denim jeans.,denim jeans,1,608
1100,n03594945,a photo of a jeep or landrover.,jeep or landrover,1,609
1047,n03595614,a photo of a T-shirt.,T-shirt,1,610
41,n03598930,a photo of a jigsaw puzzle.,jigsaw puzzle,1,611
344,n03599486,a photo of a rickshaw.,rickshaw,1,612
429,n03602883,a photo of a joystick.,joystick,1,613
1132,n03617480,a photo of a kimono.,kimono,1,614
490,n03623198,a photo of a knee pad.,knee pad,1,615
97,n03627232,a photo of a rope knot.,rope knot,1,616
1119,n03630383,a photo of a lab coat or laboratory coat.,lab coat or laboratory coat,1,617
543,n03633091,a photo of a ladle.,ladle,1,618
851,n03637318,a photo of a lampshade.,lampshade,1,619
996,n03642806,a photo of a laptop computer.,laptop computer,1,620
563,n03649909,a photo of a lawn mower.,lawn mower,1,621
222,n03657121,a photo of a lens cap.,lens cap,1,622
62,n03658185,a photo of a letter opener.,letter opener,1,623
88,n03661043,a photo of a library.,library,1,624
421,n03662601,a photo of a lifeboat.,lifeboat,1,625
74,n03666591,a photo of a lighter or igniter.,lighter or igniter,1,626
1092,n03670208,a photo of a limousine or limo.,limousine or limo,1,627
316,n03673027,a photo of a oceanliner.,oceanliner,1,628
672,n03676483,a photo of a lipstick.,lipstick,1,629
790,n03680355,a photo of a slip-on shoe.,slip-on shoe,1,630
929,n03690938,a photo of a lotion.,lotion,1,631
581,n03691459,a photo of a music speaker.,music speaker,1,632
143,n03692522,a photo of a loupe magnifying glass.,loupe magnifying glass,1,633
234,n03697007,a photo of a sawmill.,sawmill,1,634
98,n03706229,a photo of a magnetic compass.,magnetic compass,1,635
195,n03709823,a photo of a messenger bag.,messenger bag,1,636
257,n03710193,a photo of a mailbox.,mailbox,1,637
654,n03710637,a photo of a maillot tights.,maillot tights,1,638
1140,n03710721,a photo of a one-piece bathing suit or maillot.,one-piece bathing suit or maillot,1,639
210,n03717622,a photo of a manhole cover.,manhole cover,1,640
295,n03720891,a photo of a maraca.,maraca,1,641
640,n03721384,a photo of a marimba.,marimba,1,642
279,n03724870,a photo of a mask.,mask,1,643
84,n03729826,a photo of a matchstick.,matchstick,1,644
99,n03733131,a photo of a maypole.,maypole,1,645
275,n03733281,a photo of a maze (labyrinth).,maze (labyrinth),1,646
674,n03733805,a photo of a measuring cup.,measuring cup,1,647
50,n03742115,a photo of a medicine cabinet.,medicine cabinet,1,648
485,n03743016,a photo of a megalithic structure.,megalithic structure,1,649
405,n03759954,a photo of a microphone.,microphone,1,650
332,n03761084,a photo of a microwave oven.,microwave oven,1,651
367,n03763968,a photo of a military uniform.,military uniform,1,652
29,n03764736,a photo of a milk can.,milk can,1,653
1125,n03769881,a photo of a minibus.,minibus,1,654
1108,n03770439,a photo of a miniskirt.,miniskirt,1,655
1094,n03770679,a photo of a minivan.,minivan,1,656
296,n03773504,a photo of a weapons missile.,weapons missile,1,657
978,n03775071,a photo of a mitten glove.,mitten glove,1,658
762,n03775546,a photo of a mixing bowl.,mixing bowl,1,659
272,n03776460,a photo of a mobile home.,mobile home,1,660
1157,n03777568,a photo of a Ford Model T car.,Ford Model T car,1,661
522,n03777754,a photo of a modem.,modem,1,662
128,n03781244,a photo of a monastery.,monastery,1,663
489,n03782006,a photo of a monitor.,monitor,1,664
1121,n03785016,a photo of a moped  cycle.,moped  cycle,1,665
690,n03786901,a photo of a mortar and pestle.,mortar and pestle,1,666
1141,n03787032,a photo of a graduation cap.,graduation cap,1,667
568,n03788195,a photo of a mosque.,mosque,1,668
1131,n03788365,a photo of a mosquito net.,mosquito net,1,669
1091,n03791053,a photo of a motor scooter cycle.,motor scooter cycle,1,670
1143,n03792782,a photo of a all-terrain mountain bike.,all-terrain mountain bike,1,671
21,n03792972,a photo of a tent.,tent,1,672
433,n03793489,a photo of a computer mouse.,computer mouse,1,673
273,n03794056,a photo of a mouse trap.,mouse trap,1,674
1133,n03796401,a photo of a moving van.,moving van,1,675
218,n03803284,a photo of a muzzle.,muzzle,1,676
242,n03804744,a photo of a metal nail.,metal nail,1,677
759,n03814639,a photo of a neck brace.,neck brace,1,678
1006,n03814906,a photo of a necklace.,necklace,1,679
112,n03825788,a photo of a baby pacifier.,baby pacifier,1,680
1003,n03832673,a photo of a notebook computer.,notebook computer,1,681
350,n03837869,a photo of a obelisk pillar monument.,obelisk pillar monument,1,682
732,n03838899,a photo of a oboe woodwind.,oboe woodwind,1,683
837,n03840681,a photo of a ocarina vessel flute.,ocarina vessel flute,1,684
334,n03841143,a photo of a odometer.,odometer,1,685
165,n03843555,a photo of a oil filter.,oil filter,1,686
721,n03854065,a photo of a pipe organ.,pipe organ,1,687
445,n03857828,a photo of a cathode-ray oscilloscope.,cathode-ray oscilloscope,1,688
1112,n03866082,a photo of a overskirt.,overskirt,1,689
900,n03868242,a photo of a bullock cart.,bullock cart,1,690
18,n03868863,a photo of a oxygen mask.,oxygen mask,1,691
144,n03871628,a photo of a packaging.,packaging,1,692
192,n03873416,a photo of a paddle or oar.,paddle or oar,1,693
492,n03874293,a photo of a paddle wheel.,paddle wheel,1,694
372,n03874599,a photo of a padlock.,padlock,1,695
170,n03876231,a photo of a paintbrush.,paintbrush,1,696
1065,n03877472,a photo of a pajamas or pyjamas.,pajamas or pyjamas,1,697
25,n03877845,a photo of a palace.,palace,1,698
836,n03884397,a photo of a pan flute or panpipe.,pan flute or panpipe,1,699
1014,n03887697,a photo of a paper towel.,paper towel,1,700
121,n03888257,a photo of a parachute.,parachute,1,701
629,n03888605,a photo of a parallel gymnastic bars.,parallel gymnastic bars,1,702
734,n03891251,a photo of a park bench.,park bench,1,703
907,n03891332,a photo of a parking meter.,parking meter,1,704
1095,n03895866,a photo of a passenger coach railroad.,passenger coach railroad,1,705
142,n03899768,a photo of a patio or terrace.,patio or terrace,1,706
723,n03902125,a photo of a pay-phone.,pay-phone,1,707
336,n03903868,a photo of a pedestal.,pedestal,1,708
491,n03908618,a photo of a case.,case,1,709
286,n03908714,a photo of a pencil sharpener.,pencil sharpener,1,710
304,n03916031,a photo of a perfume.,perfume,1,711
20,n03920288,a photo of a petri dish.,petri dish,1,712
394,n03924679,a photo of a photocopier.,photocopier,1,713
152,n03929660,a photo of a plectrum.,plectrum,1,714
467,n03929855,a photo of a pickelhaube or spiked helmet.,pickelhaube or spiked helmet,1,715
816,n03930313,a photo of a picket fence.,picket fence,1,716
1147,n03930630,a photo of a pickup truck.,pickup truck,1,717
227,n03933933,a photo of a pier.,pier,1,718
193,n03935335,a photo of a piggy bank.,piggy bank,1,719
532,n03937543,a photo of a pill bottle.,pill bottle,1,720
625,n03938244,a photo of a pillow or cushion.,pillow or cushion,1,721
955,n03942813,a photo of a ping-pong ball.,ping-pong ball,1,722
681,n03944341,a photo of a pinwheel.,pinwheel,1,723
679,n03947888,a photo of a pirate ship.,pirate ship,1,724
81,n03950228,a photo of a drink pitcher.,drink pitcher,1,725
305,n03954731,a photo of a block plane.,block plane,1,726
265,n03956157,a photo of a planetarium.,planetarium,1,727
363,n03958227,a photo of a plastic bag.,plastic bag,1,728
616,n03961711,a photo of a plate rack.,plate rack,1,729
297,n03967562,a photo of a plow or plough.,plow or plough,1,730
446,n03970156,a photo of a plunger or plumber's helper.,plunger or plumber's helper,1,731
1037,n03976467,a photo of a Polaroid camera.,Polaroid camera,1,732
48,n03976657,a photo of a pole.,pole,1,733
1101,n03977966,a photo of a police van.,police van,1,734
1114,n03980874,a photo of a poncho.,poncho,1,735
356,n03982430,a photo of a pool table or billiard table (snooker).,pool table or billiard table (snooker),1,736
673,n03983396,a photo of a pop bottle or soda bottle.,pop bottle or soda bottle,1,737
122,n03991062,a photo of a plant pot.,plant pot,1,738
685,n03992509,a photo of a potter's wheel.,potter's wheel,1,739
601,n03995372,a photo of a power drill.,power drill,1,740
700,n03998194,a photo of a prayer rug or mat.,prayer rug or mat,1,741
313,n04004767,a photo of a printer.,printer,1,742
89,n04005630,a photo of a prison.,prison,1,743
607,n04008634,a photo of a projectile missile.,projectile missile,1,744
557,n04009552,a photo of a projector.,projector,1,745
194,n04019541,a photo of a hockey puck.,hockey puck,1,746
395,n04023962,a photo of a punching bag.,punching bag,1,747
653,n04026417,a photo of a purse.,purse,1,748
507,n04033901,a photo of a quill pen.,quill pen,1,749
431,n04033995,a photo of a quilt or comforter.,quilt or comforter,1,750
1117,n04037443,a photo of a race car or racing car.,race car or racing car,1,751
310,n04039381,a photo of a racket or racquet.,racket or racquet,1,752
31,n04040759,a photo of a radiator or heating device.,radiator or heating device,1,753
426,n04041544,a photo of a wireless radio.,wireless radio,1,754
251,n04044716,a photo of a radio telescope.,radio telescope,1,755
204,n04049303,a photo of a rain water barrel.,rain water barrel,1,756
742,n04065272,a photo of a recreational vehicle or RV vehicle.,recreational vehicle or RV vehicle,1,757
63,n04067472,a photo of a fishing casting reel.,fishing casting reel,1,758
1026,n04069434,a photo of a reflex camera.,reflex camera,1,759
527,n04070727,a photo of a refrigerator.,refrigerator,1,760
642,n04074963,a photo of a remote control.,remote control,1,761
259,n04081281,a photo of a restaurant.,restaurant,1,762
812,n04086273,a photo of a revolver.,revolver,1,763
1077,n04090263,a photo of a rifle.,rifle,1,764
1134,n04099969,a photo of a rocking chair.,rocking chair,1,765
449,n04111531,a photo of a rotisserie.,rotisserie,1,766
263,n04116512,a photo of a rubber pencil eraser.,rubber pencil eraser,1,767
799,n04118538,a photo of a rugby ball.,rugby ball,1,768
300,n04118776,a photo of a ruler.,ruler,1,769
989,n04120489,a photo of a running shoe.,running shoe,1,770
641,n04125021,a photo of a safe.,safe,1,771
90,n04127249,a photo of a safety pin.,safety pin,1,772
416,n04131690,a photo of a salt shaker.,salt shaker,1,773
984,n04133789,a photo of a sandal footwear.,sandal footwear,1,774
1127,n04136333,a photo of a sarong skirt.,sarong skirt,1,775
793,n04141076,a photo of a saxophone.,saxophone,1,776
124,n04141327,a photo of a scabbard.,scabbard,1,777
667,n04141975,a photo of a scale or weighing machine.,scale or weighing machine,1,778
1081,n04146614,a photo of a school bus.,school bus,1,779
434,n04147183,a photo of a schooner ship.,schooner ship,1,780
454,n04149813,a photo of a scoreboard.,scoreboard,1,781
707,n04152593,a photo of a CRT screen display.,CRT screen display,1,782
27,n04153751,a photo of a screw.,screw,1,783
425,n04154565,a photo of a screwdriver.,screwdriver,1,784
151,n04162706,a photo of a seat belt.,seat belt,1,785
487,n04179913,a photo of a sewing machine.,sewing machine,1,786
1005,n04192698,a photo of a shield.,shield,1,787
40,n04200800,a photo of a shoe shop.,shoe shop,1,788
1113,n04201297,a photo of a shoji screen or room divider.,shoji screen or room divider,1,789
159,n04204238,a photo of a shopping basket.,shopping basket,1,790
858,n04204347,a photo of a shopping cart.,shopping cart,1,791
293,n04208210,a photo of a shovel.,shovel,1,792
1078,n04209133,a photo of a shower cap.,shower cap,1,793
952,n04209239,a photo of a shower curtain.,shower curtain,1,794
398,n04228054,a photo of a ski.,ski,1,795
156,n04229816,a photo of a balaclava ski mask.,balaclava ski mask,1,796
83,n04235860,a photo of a sleeping bag.,sleeping bag,1,797
598,n04238763,a photo of a slide rule.,slide rule,1,798
886,n04239074,a photo of a sliding door.,sliding door,1,799
1041,n04243546,a photo of a slot machine.,slot machine,1,800
436,n04251144,a photo of a snorkel.,snorkel,1,801
666,n04252077,a photo of a snowmobile.,snowmobile,1,802
1142,n04252225,a photo of a snowplow or snowplough.,snowplow or snowplough,1,803
155,n04254120,a photo of a soap dispenser.,soap dispenser,1,804
948,n04254680,a photo of a soccer ball.,soccer ball,1,805
481,n04254777,a photo of a sock.,sock,1,806
277,n04258138,a photo of a solar thermal collector.,solar thermal collector,1,807
1123,n04259630,a photo of a sombrero hat.,sombrero hat,1,808
842,n04263257,a photo of a soup bowl.,soup bowl,1,809
73,n04264628,a photo of a keyboard space bar.,keyboard space bar,1,810
694,n04265275,a photo of a space heater.,space heater,1,811
154,n04266014,a photo of a space craft or space shuttle.,space craft or space shuttle,1,812
354,n04270147,a photo of a spatula.,spatula,1,813
287,n04273569,a photo of a speedboat.,speedboat,1,814
942,n04275548,a photo of a spider web.,spider web,1,815
235,n04277352,a photo of a spindle.,spindle,1,816
1158,n04285008,a photo of a sports car.,sports car,1,817
389,n04286575,a photo of a spotlight.,spotlight,1,818
72,n04296562,a photo of a stage.,stage,1,819
1129,n04310018,a photo of a steam locomotive.,steam locomotive,1,820
549,n04311004,a photo of a steel arch bridge.,steel arch bridge,1,821
373,n04311174,a photo of a steel drum.,steel drum,1,822
396,n04317175,a photo of a stethoscope.,stethoscope,1,823
927,n04325704,a photo of a stole scarf.,stole scarf,1,824
855,n04326547,a photo of a stone wall.,stone wall,1,825
1020,n04328186,a photo of a stopwatch.,stopwatch,1,826
521,n04330267,a photo of a stove.,stove,1,827
214,n04332243,a photo of a strainer.,strainer,1,828
1051,n04335435,a photo of a tramcar or trolley car.,tramcar or trolley car,1,829
267,n04336792,a photo of a stretcher.,stretcher,1,830
744,n04344873,a photo of a studio couch.,studio couch,1,831
558,n04346328,a photo of a stupa monument.,stupa monument,1,832
260,n04347754,a photo of a submarine.,submarine,1,833
847,n04350905,a photo of a men's suit.,men's suit,1,834
365,n04355338,a photo of a sundial.,sundial,1,835
677,n04355933,a photo of a sunglasses.,sunglasses,1,836
328,n04356056,a photo of a sunglasses or shades.,sunglasses or shades,1,837
828,n04357314,a photo of a sunscreen or sunblock.,sunscreen or sunblock,1,838
341,n04366367,a photo of a suspension bridge.,suspension bridge,1,839
459,n04367480,a photo of a cleaning mop.,cleaning mop,1,840
727,n04370456,a photo of a sweatshirt.,sweatshirt,1,841
1103,n04371430,a photo of a swimming trunks or bathing trunks.,swimming trunks or bathing trunks,1,842
185,n04371774,a photo of a swing.,swing,1,843
561,n04372370,a photo of a electrical switch.,electrical switch,1,844
529,n04376876,a photo of a syringe.,syringe,1,845
917,n04380533,a photo of a table lamp.,table lamp,1,846
473,n04389033,a photo of a army tank.,army tank,1,847
432,n04392985,a photo of a tape player.,tape player,1,848
965,n04398044,a photo of a teapot.,teapot,1,849
85,n04399382,a photo of a teddy bear.,teddy bear,1,850
488,n04404412,a photo of a television or TV.,television or TV,1,851
1067,n04409515,a photo of a tennis ball.,tennis ball,1,852
291,n04417672,a photo of a thatched roof.,thatched roof,1,853
856,n04418357,a photo of a theater or front curtain.,theater or front curtain,1,854
139,n04423845,a photo of a sewing thimble.,sewing thimble,1,855
1115,n04428191,a photo of a threshing machine.,threshing machine,1,856
1135,n04429376,a photo of a throne.,throne,1,857
368,n04435653,a photo of a tile roof.,tile roof,1,858
476,n04442312,a photo of a toaster.,toaster,1,859
247,n04443257,a photo of a tobacco shop.,tobacco shop,1,860
1027,n04447861,a photo of a toilet seat.,toilet seat,1,861
243,n04456115,a photo of a torch.,torch,1,862
347,n04458633,a photo of a totem pole pillar monument.,totem pole pillar monument,1,863
1111,n04461696,a photo of a tow truck.,tow truck,1,864
169,n04462240,a photo of a toyshop.,toyshop,1,865
1084,n04465501,a photo of a tractor.,tractor,1,866
1082,n04467665,a photo of a trailer truck.,trailer truck,1,867
468,n04476259,a photo of a tray.,tray,1,868
1090,n04479046,a photo of a trench coat.,trench coat,1,869
1018,n04482393,a photo of a tricycle.,tricycle,1,870
904,n04483307,a photo of a trimaran boat.,trimaran boat,1,871
301,n04485082,a photo of a camera tripod stand.,camera tripod stand,1,872
470,n04486054,a photo of a triumphal arch.,triumphal arch,1,873
1118,n04487081,a photo of a trolleybus.,trolleybus,1,874
778,n04487394,a photo of a trombone.,trombone,1,875
244,n04493381,a photo of a hot tub.,hot tub,1,876
567,n04501370,a photo of a turnstile gate.,turnstile gate,1,877
748,n04505470,a photo of a typewriter keyboard.,typewriter keyboard,1,878
245,n04507155,a photo of a umbrella.,umbrella,1,879
932,n04509417,a photo of a unicycle or monocycle.,unicycle or monocycle,1,880
1087,n04515003,a photo of a upright piano.,upright piano,1,881
592,n04517823,a photo of a vacuum cleaner.,vacuum cleaner,1,882
115,n04522168,a photo of a vase.,vase,1,883
606,n04523525,a photo of a vaulted or arched ceiling.,vaulted or arched ceiling,1,884
145,n04525038,a photo of a velvet fabric.,velvet fabric,1,885
990,n04525305,a photo of a vending machine.,vending machine,1,886
1151,n04532106,a photo of a vestment.,vestment,1,887
698,n04532670,a photo of a viaduct.,viaduct,1,888
833,n04536866,a photo of a violin.,violin,1,889
885,n04540053,a photo of a volleyball.,volleyball,1,890
441,n04542943,a photo of a waffle iron.,waffle iron,1,891
946,n04548280,a photo of a wall clock.,wall clock,1,892
160,n04548362,a photo of a wallet storage.,wallet storage,1,893
427,n04550184,a photo of a wardrobe or closet.,wardrobe or closet,1,894
452,n04552348,a photo of a warplane or military plane.,warplane or military plane,1,895
237,n04553703,a photo of a sink.,sink,1,896
418,n04554684,a photo of a washer or washing machine.,washer or washing machine,1,897
423,n04557648,a photo of a water bottle.,water bottle,1,898
376,n04560804,a photo of a water jug.,water jug,1,899
162,n04562935,a photo of a water tower.,water tower,1,900
410,n04579145,a photo of a whiskey jug.,whiskey jug,1,901
13,n04579432,a photo of a whistle.,whistle,1,902
771,n04584207,a photo of a wig.,wig,1,903
1139,n04589890,a photo of a window screen.,window screen,1,904
1160,n04590129,a photo of a window shade.,window shade,1,905
1098,n04591157,a photo of a Windsor tie.,Windsor tie,1,906
